<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.10.04	11:00:00	3731.2	3733.7	3727.2	3732.4	3692	0	6
2022.10.04	12:00:00	3732.4	3737.0	3722.0	3735.5	3615	0	6
2022.10.04	13:00:00	3735.2	3748.5	3732.7	3740.0	3648	0	6
2022.10.04	14:00:00	3740.1	3741.2	3734.4	3740.6	3431	0	6
2022.10.04	15:00:00	3740.3	3743.5	3730.5	3738.7	3697	0	6
2022.10.04	16:00:00	3738.8	3774.8	3732.5	3774.3	5850	0	6
2022.10.04	17:00:00	3774.5	3788.3	3773.0	3786.5	7249	0	6
2022.10.04	18:00:00	3786.7	3790.8	3778.3	3784.5	4810	0	6
2022.10.04	19:00:00	3784.5	3790.3	3773.0	3776.3	4967	0	6
2022.10.04	20:00:00	3776.0	3782.0	3755.0	3777.3	5668	0	6
2022.10.04	21:00:00	3777.4	3788.7	3768.8	3785.5	5210	0	6
2022.10.04	22:00:00	3785.5	3794.0	3769.0	3794.0	6633	0	6
2022.10.05	01:00:00	3785.4	3786.2	3783.4	3785.4	430	0	6
2022.10.05	02:00:00	3785.4	3786.2	3781.2	3784.4	892	0	6
2022.10.05	03:00:00	3784.4	3784.4	3773.1	3776.0	2132	0	6
2022.10.05	04:00:00	3775.9	3782.4	3768.4	3771.7	3057	0	6
2022.10.05	05:00:00	3771.7	3777.7	3768.7	3772.7	2570	0	6
2022.10.05	06:00:00	3772.6	3775.5	3771.5	3774.5	803	0	6
2022.10.05	07:00:00	3774.5	3774.7	3770.7	3771.5	1093	0	6
2022.10.05	08:00:00	3771.5	3777.0	3771.2	3776.5	1011	0	6
2022.10.05	09:00:00	3776.5	3777.2	3770.7	3772.1	1175	0	6
2022.10.05	10:00:00	3772.1	3775.4	3764.9	3765.9	5135	0	6
2022.10.05	11:00:00	3765.9	3768.7	3753.4	3763.2	3750	0	6
2022.10.05	12:00:00	3763.3	3765.2	3751.7	3754.7	3148	0	6
2022.10.05	13:00:00	3754.7	3766.7	3753.9	3766.7	2986	0	6
2022.10.05	14:00:00	3766.7	3767.2	3755.2	3758.4	2935	0	6
2022.10.05	15:00:00	3758.3	3760.7	3750.4	3753.4	3283	0	6
2022.10.05	16:00:00	3753.6	3765.4	3745.4	3756.7	6808	0	6
2022.10.05	17:00:00	3756.7	3756.7	3742.3	3742.7	443	0	6
2022.10.05	18:00:00	3734.4	3747.2	3731.1	3743.7	4344	0	6
2022.10.05	19:00:00	3743.6	3773.7	3735.7	3766.2	5628	0	6
2022.10.05	20:00:00	3766.4	3789.2	3765.2	3771.9	4553	0	6
2022.10.05	21:00:00	3771.7	3791.4	3770.4	3790.4	5448	0	6
2022.10.05	22:00:00	3790.7	3808.2	3778.4	3786.4	5838	0	6
2022.10.05	23:00:00	3785.7	3785.7	3784.9	3784.9	2	0	7
2022.10.06	01:00:00	3783.1	3788.7	3782.0	3787.6	432	0	6
2022.10.06	02:00:00	3787.6	3800.0	3785.2	3799.0	1353	0	6
2022.10.06	03:00:00	3799.0	3807.0	3796.0	3802.1	2324	0	6
2022.10.06	04:00:00	3802.2	3804.0	3792.5	3799.2	3514	0	6
2022.10.06	05:00:00	3799.2	3802.0	3795.9	3799.7	2474	0	6
2022.10.06	06:00:00	3799.7	3806.0	3799.0	3800.0	1505	0	6
2022.10.06	07:00:00	3800.0	3802.0	3796.5	3801.7	1230	0	6
2022.10.06	08:00:00	3801.7	3805.5	3800.0	3803.4	1448	0	6
2022.10.06	09:00:00	3803.2	3803.5	3780.4	3781.2	3306	0	6
2022.10.06	10:00:00	3781.5	3791.2	3774.5	3781.7	6481	0	6
2022.10.06	11:00:00	3781.6	3786.2	3765.0	3768.4	4811	0	6
2022.10.06	12:00:00	3768.5	3770.0	3756.2	3757.2	3251	0	6
2022.10.06	13:00:00	3757.2	3759.0	3751.5	3755.7	2669	0	6
2022.10.06	14:00:00	3756.0	3766.7	3755.7	3763.2	2944	0	6
2022.10.06	15:00:00	3763.2	3785.1	3757.5	3775.5	4119	0	6
2022.10.06	16:00:00	3775.5	3799.2	3765.0	3774.1	7242	0	6
2022.10.06	17:00:00	3774.2	3776.9	3745.9	3776.2	10881	0	6
2022.10.06	18:00:00	3776.2	3781.1	3757.6	3759.1	8561	0	6
2022.10.06	19:00:00	3759.3	3775.1	3751.6	3766.6	6855	0	6
2022.10.06	20:00:00	3766.8	3771.6	3758.8	3766.1	5187	0	6
2022.10.06	21:00:00	3766.1	3766.5	3738.1	3746.5	5652	0	6
2022.10.06	22:00:00	3746.2	3757.7	3738.6	3743.7	7017	0	6
2022.10.07	01:00:00	3736.2	3739.7	3732.7	3733.8	462	0	6
2022.10.07	02:00:00	3733.8	3741.6	3731.6	3733.9	1489	0	6
2022.10.07	03:00:00	3733.7	3741.9	3733.2	3738.4	2723	0	6
2022.10.07	04:00:00	3738.3	3744.4	3736.4	3742.9	2088	0	6
2022.10.07	05:00:00	3742.9	3749.7	3740.7	3746.4	1490	0	6
2022.10.07	06:00:00	3746.4	3747.7	3737.9	3739.9	1522	0	6
2022.10.07	07:00:00	3739.9	3741.7	3733.9	3734.7	1144	0	6
2022.10.07	08:00:00	3734.7	3740.6	3731.9	3736.7	1904	0	6
2022.10.07	09:00:00	3736.7	3739.1	3720.7	3727.2	3648	0	6
2022.10.07	10:00:00	3727.2	3741.9	3724.9	3733.7	5216	0	6
2022.10.07	11:00:00	3733.7	3740.3	3728.8	3739.9	3331	0	6
2022.10.07	12:00:00	3739.9	3748.4	3738.7	3746.3	2376	0	6
2022.10.07	13:00:00	3744.7	3746.2	3737.2	3742.9	2200	0	6
2022.10.07	14:00:00	3742.9	3747.2	3739.9	3743.4	2085	0	6
2022.10.07	15:00:00	3743.4	3751.8	3688.6	3702.6	7704	0	6
2022.10.07	16:00:00	3702.6	3710.6	3664.6	3666.1	9343	0	6
2022.10.07	17:00:00	3666.1	3682.6	3658.6	3675.6	8962	0	6
2022.10.07	18:00:00	3675.6	3682.1	3659.6	3663.9	7216	0	6
2022.10.07	19:00:00	3663.9	3669.1	3645.4	3648.9	4361	0	6
2022.10.07	20:00:00	3649.1	3654.6	3642.1	3645.1	3906	0	6
2022.10.07	21:00:00	3645.4	3649.4	3633.9	3638.9	4710	0	6
2022.10.07	22:00:00	3638.9	3646.1	3620.6	3638.6	6381	0	6
2022.10.07	23:00:00	3639.4	3639.4	3639.4	3639.4	1	0	7
2022.10.10	01:00:00	3614.9	3618.4	3609.6	3611.1	1446	0	6
2022.10.10	02:00:00	3610.9	3626.3	3607.1	3622.6	3016	0	6
2022.10.10	03:00:00	3622.5	3629.9	3615.4	3625.4	3433	0	6
2022.10.10	04:00:00	3625.4	3634.4	3621.1	3630.1	3018	0	6
2022.10.10	05:00:00	3630.1	3630.4	3625.3	3628.9	1927	0	6
2022.10.10	06:00:00	3628.9	3630.1	3622.4	3625.5	1232	0	6
2022.10.10	07:00:00	3625.3	3631.3	3624.1	3629.9	913	0	6
2022.10.10	08:00:00	3629.9	3632.6	3620.6	3620.9	1912	0	6
2022.10.10	09:00:00	3620.9	3630.4	3615.8	3619.9	3326	0	6
2022.10.10	10:00:00	3619.9	3637.9	3619.6	3626.6	5792	0	6
2022.10.10	11:00:00	3626.6	3628.3	3612.6	3619.4	3441	0	6
2022.10.10	12:00:00	3619.4	3638.1	3619.4	3637.1	2612	0	6
2022.10.10	13:00:00	3637.1	3639.1	3626.6	3628.6	2175	0	6
2022.10.10	14:00:00	3628.4	3639.4	3628.4	3634.9	2393	0	6
2022.10.10	15:00:00	3634.9	3653.9	3632.1	3653.6	2843	0	6
2022.10.10	16:00:00	3653.6	3656.1	3627.6	3628.6	7070	0	6
2022.10.10	17:00:00	3628.4	3642.6	3608.7	3614.2	8107	0	6
2022.10.10	18:00:00	3614.2	3626.5	3605.2	3620.1	6506	0	6
2022.10.10	19:00:00	3620.0	3622.2	3595.4	3595.7	4487	0	6
2022.10.10	20:00:00	3595.5	3636.0	3589.2	3627.2	5260	0	0
2022.10.10	21:00:00	3627.2	3629.0	3611.5	3617.5	5355	0	6
2022.10.10	22:00:00	3617.7	3632.0	3612.5	3613.0	6877	0	6
2022.10.11	01:00:00	3619.0	3620.4	3616.4	3619.1	418	0	6
2022.10.11	02:00:00	3619.1	3625.4	3619.0	3621.6	1172	0	6
2022.10.11	03:00:00	3621.4	3622.4	3608.4	3620.6	3627	0	6
2022.10.11	04:00:00	3620.5	3624.9	3602.0	3604.9	4308	0	6
2022.10.11	05:00:00	3604.6	3606.9	3593.6	3596.1	3713	0	6
2022.10.11	06:00:00	3596.4	3602.0	3594.9	3596.4	2188	0	6
2022.10.11	07:00:00	3596.3	3599.9	3591.1	3594.3	1794	0	6
2022.10.11	08:00:00	3594.4	3598.8	3591.9	3595.0	2380	0	6
2022.10.11	09:00:00	3594.9	3604.9	3583.1	3585.4	4271	0	6
2022.10.11	10:00:00	3585.6	3602.3	3574.4	3587.5	7738	0	6
2022.10.11	11:00:00	3587.5	3598.9	3577.2	3581.5	5391	0	6
2022.10.11	12:00:00	3581.5	3587.7	3577.0	3581.0	4415	0	6
2022.10.11	13:00:00	3581.0	3590.5	3574.0	3590.4	4626	0	6
2022.10.11	14:00:00	3590.6	3601.0	3590.0	3600.7	4009	0	6
2022.10.11	15:00:00	3600.5	3617.6	3598.0	3604.2	4177	0	6
2022.10.11	16:00:00	3604.2	3607.5	3577.2	3577.7	7884	0	6
2022.10.11	17:00:00	3577.7	3598.5	3570.0	3587.5	8917	0	6
2022.10.11	18:00:00	3587.5	3627.5	3586.7	3619.9	7878	0	1
2022.10.11	19:00:00	3620.0	3643.4	3607.2	3634.4	5401	0	6
2022.10.11	20:00:00	3634.6	3636.6	3621.4	3631.6	6214	0	6
2022.10.11	21:00:00	3631.4	3634.1	3584.1	3585.8	7586	0	6
2022.10.11	22:00:00	3585.6	3594.7	3569.4	3589.9	10091	0	6
2022.10.12	01:00:00	3593.6	3595.6	3591.1	3594.4	397	0	6
2022.10.12	02:00:00	3594.6	3597.1	3590.6	3594.9	1168	0	6
2022.10.12	03:00:00	3594.9	3606.1	3586.6	3602.1	3596	0	6
2022.10.12	04:00:00	3602.1	3603.8	3587.8	3593.4	3747	0	6
2022.10.12	05:00:00	3593.4	3598.9	3588.3	3597.9	3078	0	6
2022.10.12	06:00:00	3597.9	3599.9	3593.1	3595.3	2016	0	6
2022.10.12	07:00:00	3595.1	3612.9	3593.8	3606.6	3641	0	6
2022.10.12	08:00:00	3606.6	3613.6	3600.1	3611.4	3151	0	6
2022.10.12	09:00:00	3611.4	3625.3	3607.1	3614.4	5438	0	6
2022.10.12	10:00:00	3614.5	3616.3	3595.4	3602.0	8324	0	6
2022.10.12	11:00:00	3602.1	3613.5	3600.2	3608.7	5679	0	6
2022.10.12	12:00:00	3608.7	3624.7	3605.5	3617.9	4192	0	6
2022.10.12	13:00:00	3617.7	3622.4	3603.2	3611.2	3455	0	6
2022.10.12	14:00:00	3611.2	3619.9	3609.0	3612.0	3652	0	6
2022.10.12	15:00:00	3611.7	3622.6	3591.2	3598.4	6911	0	6
2022.10.12	16:00:00	3598.4	3610.7	3575.5	3600.5	8898	0	6
2022.10.12	17:00:00	3600.7	3607.0	3582.7	3591.0	9905	0	6
2022.10.12	18:00:00	3590.7	3607.0	3589.7	3604.5	6777	0	6
2022.10.12	19:00:00	3604.5	3610.5	3588.5	3598.2	4988	0	6
2022.10.12	20:00:00	3598.2	3600.7	3585.5	3588.4	3754	0	6
2022.10.12	21:00:00	3588.4	3606.2	3583.5	3589.2	10773	0	6
2022.10.12	22:00:00	3589.0	3595.0	3577.5	3578.2	6009	0	6
2022.10.12	23:00:00	3578.0	3578.0	3577.7	3577.7	2	0	7
2022.10.13	01:00:00	3585.3	3585.7	3583.5	3584.5	218	0	6
2022.10.13	02:00:00	3584.5	3589.5	3583.3	3588.0	719	0	6
2022.10.13	03:00:00	3588.0	3592.0	3584.3	3590.8	1556	0	6
2022.10.13	04:00:00	3590.9	3592.3	3585.3	3586.4	1885	0	6
2022.10.13	05:00:00	3586.3	3586.8	3580.0	3583.8	1764	0	6
2022.10.13	06:00:00	3583.8	3585.5	3583.3	3583.5	852	0	6
2022.10.13	07:00:00	3583.7	3585.0	3581.0	3581.8	602	0	6
2022.10.13	08:00:00	3581.8	3586.7	3578.0	3578.5	1545	0	6
2022.10.13	09:00:00	3578.5	3581.9	3576.0	3579.3	2588	0	6
2022.10.13	10:00:00	3579.3	3587.8	3571.8	3584.3	4406	0	6
2022.10.13	11:00:00	3584.3	3593.5	3580.3	3592.3	2556	0	6
2022.10.13	12:00:00	3592.3	3601.0	3591.8	3593.8	2607	0	6
2022.10.13	13:00:00	3594.3	3600.0	3591.8	3597.0	1823	0	6
2022.10.13	14:00:00	3597.0	3622.0	3596.3	3613.0	4798	0	6
2022.10.13	15:00:00	3613.0	3631.2	3496.8	3510.8	8609	0	6
2022.10.13	16:00:00	3510.5	3535.9	3492.4	3530.4	10657	0	6
2022.10.13	17:00:00	3530.5	3558.1	3525.1	3547.1	13342	0	6
2022.10.13	18:00:00	3547.1	3665.6	3544.6	3639.6	13602	0	6
2022.10.13	19:00:00	3639.6	3651.9	3621.6	3641.9	10367	0	6
2022.10.13	20:00:00	3641.9	3677.6	3641.6	3668.1	7190	0	6
2022.10.13	21:00:00	3667.9	3683.9	3652.4	3680.6	6995	0	6
2022.10.13	22:00:00	3680.6	3687.8	3662.9	3672.4	6689	0	6
2022.10.13	23:00:00	3672.6	3673.1	3672.6	3672.9	3	0	7
2022.10.14	01:00:00	3669.8	3675.7	3669.8	3673.0	605	0	6
2022.10.14	02:00:00	3673.2	3674.8	3669.8	3670.3	1361	0	6
2022.10.14	03:00:00	3670.2	3671.6	3660.5	3669.2	2845	0	6
2022.10.14	04:00:00	3669.2	3695.1	3667.3	3693.2	3638	0	6
2022.10.14	05:00:00	3693.1	3700.6	3689.8	3692.8	2623	0	6
2022.10.14	06:00:00	3692.8	3705.6	3691.1	3700.1	1774	0	6
2022.10.14	07:00:00	3700.1	3700.8	3694.0	3695.1	1389	0	6
2022.10.14	08:00:00	3695.1	3698.8	3691.1	3694.3	2388	0	6
2022.10.14	09:00:00	3694.3	3703.6	3689.3	3695.0	4700	0	6
2022.10.14	10:00:00	3695.1	3695.8	3672.1	3681.3	6166	0	6
2022.10.14	11:00:00	3681.3	3681.5	3655.3	3657.3	3677	0	6
2022.10.14	12:00:00	3657.3	3666.3	3650.6	3665.3	3902	0	6
2022.10.14	13:00:00	3665.2	3692.3	3663.6	3688.3	6593	0	6
2022.10.14	14:00:00	3688.5	3692.6	3663.1	3663.7	4471	0	6
2022.10.14	15:00:00	3663.8	3724.1	3663.1	3713.8	6293	0	6
2022.10.14	16:00:00	3713.8	3716.3	3672.1	3678.5	11445	0	6
2022.10.14	17:00:00	3678.5	3678.5	3615.3	3632.3	14435	0	6
2022.10.14	18:00:00	3632.3	3647.1	3604.7	3608.5	9833	0	6
2022.10.14	19:00:00	3608.5	3622.0	3595.5	3604.7	8775	0	6
2022.10.14	20:00:00	3604.6	3613.5	3596.2	3612.8	6799	0	6
2022.10.14	21:00:00	3612.8	3612.8	3586.8	3595.8	6205	0	6
2022.10.14	22:00:00	3595.8	3605.8	3581.6	3589.1	7896	0	6
2022.10.14	23:00:00	3589.3	3589.3	3589.3	3589.3	1	0	7
2022.10.17	01:00:00	3600.0	3603.2	3598.7	3601.2	839	0	6
2022.10.17	02:00:00	3601.1	3607.5	3595.7	3606.2	1918	0	6
2022.10.17	03:00:00	3605.5	3607.5	3597.2	3602.9	2953	0	6
2022.10.17	04:00:00	3603.0	3607.2	3598.0	3602.2	3314	0	6
2022.10.17	05:00:00	3602.2	3606.0	3600.2	3603.2	2132	0	6
2022.10.17	06:00:00	3603.2	3607.2	3602.0	3603.5	1264	0	6
2022.10.17	07:00:00	3603.5	3605.9	3601.2	3605.0	974	0	6
2022.10.17	08:00:00	3605.0	3618.5	3604.5	3615.5	2157	0	6
2022.10.17	09:00:00	3615.5	3620.2	3612.7	3615.5	2742	0	6
2022.10.17	10:00:00	3615.5	3631.0	3607.7	3626.2	6629	0	6
2022.10.17	11:00:00	3626.2	3627.6	3614.6	3621.4	4311	0	6
2022.10.17	12:00:00	3621.4	3630.2	3618.7	3629.2	2979	0	6
2022.10.17	13:00:00	3629.2	3639.0	3627.0	3634.2	3467	0	6
2022.10.17	14:00:00	3634.2	3636.5	3627.7	3632.5	2726	0	6
2022.10.17	15:00:00	3632.5	3641.5	3625.2	3640.0	3207	0	6
2022.10.17	16:00:00	3640.0	3687.1	3640.0	3671.9	6445	0	6
2022.10.17	17:00:00	3671.9	3693.4	3662.1	3667.6	7766	0	6
2022.10.17	18:00:00	3667.6	3688.1	3659.4	3682.4	5243	0	6
2022.10.17	19:00:00	3682.4	3689.6	3672.6	3678.4	4533	0	6
2022.10.17	20:00:00	3678.6	3690.4	3672.6	3687.6	3704	0	6
2022.10.17	21:00:00	3687.6	3692.6	3676.1	3681.6	3255	0	6
2022.10.17	22:00:00	3681.4	3689.4	3675.4	3680.4	4517	0	6
2022.10.17	23:00:00	3680.9	3681.6	3680.9	3681.4	3	0	7
2022.10.18	01:00:00	3706.0	3706.0	3701.6	3704.3	466	0	6
2022.10.18	02:00:00	3704.5	3713.8	3704.0	3711.1	1066	0	6
2022.10.18	03:00:00	3711.1	3711.6	3705.8	3709.8	1678	0	6
2022.10.18	04:00:00	3709.8	3711.3	3703.6	3705.1	2085	0	6
2022.10.18	05:00:00	3705.1	3705.1	3702.1	3704.1	1253	0	6
2022.10.18	06:00:00	3704.1	3738.6	3704.1	3733.6	2311	0	6
2022.10.18	07:00:00	3733.6	3755.7	3733.1	3744.8	2507	0	6
2022.10.18	08:00:00	3744.8	3747.1	3735.1	3737.1	2160	0	6
2022.10.18	09:00:00	3737.3	3751.6	3733.3	3740.3	3033	0	6
2022.10.18	10:00:00	3740.1	3746.6	3724.8	3744.1	5872	0	6
2022.10.18	11:00:00	3744.3	3745.6	3721.2	3721.8	3968	0	6
2022.10.18	12:00:00	3721.8	3728.6	3714.8	3728.3	5316	0	6
2022.10.18	13:00:00	3728.1	3742.8	3726.0	3730.1	3464	0	6
2022.10.18	14:00:00	3730.2	3752.6	3729.3	3748.8	3629	0	6
2022.10.18	15:00:00	3748.7	3767.1	3748.1	3764.8	3508	0	6
2022.10.18	16:00:00	3764.8	3768.3	3738.3	3744.6	6635	0	6
2022.10.18	17:00:00	3744.8	3757.6	3723.3	3728.6	7303	0	6
2022.10.18	18:00:00	3728.8	3733.3	3688.6	3705.6	7039	0	6
2022.10.18	19:00:00	3705.3	3727.8	3698.8	3717.8	5919	0	6
2022.10.18	20:00:00	3717.6	3737.1	3704.8	3734.1	6654	0	6
2022.10.18	21:00:00	3734.1	3736.3	3694.6	3707.6	6907	0	6
2022.10.18	22:00:00	3707.3	3726.3	3697.1	3725.8	7270	0	6
2022.10.18	23:00:00	3725.3	3725.3	3725.1	3725.1	2	0	7
2022.10.19	01:00:00	3746.7	3751.8	3745.8	3751.3	453	0	6
2022.10.19	02:00:00	3751.3	3764.5	3750.8	3754.8	1999	0	6
2022.10.19	03:00:00	3754.8	3760.5	3748.8	3757.8	2891	0	6
2022.10.19	04:00:00	3757.8	3765.5	3754.0	3761.5	2787	0	6
2022.10.19	05:00:00	3761.7	3762.0	3750.8	3755.0	1830	0	6
2022.10.19	06:00:00	3755.0	3756.5	3749.5	3753.3	1543	0	6
2022.10.19	07:00:00	3753.3	3754.7	3749.5	3750.5	1053	0	6
2022.10.19	08:00:00	3750.5	3752.8	3741.8	3744.0	1701	0	6
2022.10.19	09:00:00	3744.0	3744.8	3727.5	3729.5	4163	0	6
2022.10.19	10:00:00	3729.5	3735.5	3718.8	3734.0	5950	0	6
2022.10.19	11:00:00	3734.0	3734.0	3713.0	3722.0	4669	0	6
2022.10.19	12:00:00	3722.0	3743.8	3720.5	3743.8	3782	0	6
2022.10.19	13:00:00	3743.8	3744.5	3719.5	3725.5	3611	0	6
2022.10.19	14:00:00	3725.5	3730.4	3702.5	3712.5	5307	0	6
2022.10.19	15:00:00	3712.5	3713.0	3693.5	3701.7	5501	0	6
2022.10.19	16:00:00	3701.8	3723.0	3692.0	3699.8	7878	0	6
2022.10.19	17:00:00	3699.5	3732.0	3695.8	3710.3	8130	0	6
2022.10.19	18:00:00	3710.3	3720.5	3700.0	3710.8	6362	0	6
2022.10.19	19:00:00	3710.5	3711.5	3681.8	3685.5	4811	0	6
2022.10.19	20:00:00	3685.8	3687.8	3668.5	3682.3	5805	0	6
2022.10.19	21:00:00	3682.3	3697.5	3679.0	3684.8	4491	0	6
2022.10.19	22:00:00	3684.8	3700.0	3682.0	3698.3	5263	0	6
2022.10.19	23:00:00	3698.8	3698.8	3698.5	3698.5	2	0	7
2022.10.20	01:00:00	3700.3	3701.4	3687.7	3689.7	629	0	6
2022.10.20	02:00:00	3689.7	3690.4	3683.9	3688.2	1238	0	6
2022.10.20	03:00:00	3687.9	3694.7	3676.2	3681.9	2959	0	6
2022.10.20	04:00:00	3681.8	3681.8	3669.0	3675.9	3782	0	6
2022.10.20	05:00:00	3675.9	3682.4	3673.5	3680.7	2373	0	6
2022.10.20	06:00:00	3680.8	3682.4	3670.3	3674.7	1821	0	6
2022.10.20	07:00:00	3674.7	3696.2	3671.4	3689.4	3430	0	6
2022.10.20	08:00:00	3689.4	3708.9	3683.6	3692.9	4625	0	6
2022.10.20	09:00:00	3692.9	3696.1	3680.4	3689.9	3620	0	6
2022.10.20	10:00:00	3689.9	3693.4	3671.4	3675.3	7128	0	6
2022.10.20	11:00:00	3675.6	3683.6	3672.6	3678.0	4458	0	6
2022.10.20	12:00:00	3678.0	3691.6	3677.4	3687.1	3145	0	6
2022.10.20	13:00:00	3687.1	3711.9	3683.6	3706.9	3792	0	6
2022.10.20	14:00:00	3706.9	3715.5	3698.9	3706.1	4413	0	6
2022.10.20	15:00:00	3706.1	3720.9	3685.6	3686.1	7204	0	6
2022.10.20	16:00:00	3685.9	3709.9	3681.4	3702.6	8906	0	6
2022.10.20	17:00:00	3702.8	3738.6	3701.5	3731.6	6712	0	6
2022.10.20	18:00:00	3731.6	3733.4	3710.4	3714.1	4924	0	6
2022.10.20	19:00:00	3714.4	3715.6	3683.6	3690.9	5209	0	6
2022.10.20	20:00:00	3690.9	3691.9	3665.4	3672.4	5751	0	6
2022.10.20	21:00:00	3672.4	3673.6	3658.1	3667.4	4770	0	6
2022.10.20	22:00:00	3667.6	3677.4	3657.4	3667.4	5660	0	6
2022.10.20	23:00:00	3666.1	3666.1	3665.4	3665.4	4	0	6
2022.10.21	01:00:00	3659.2	3659.6	3651.9	3653.7	602	0	6
2022.10.21	02:00:00	3653.7	3655.2	3647.9	3653.2	1354	0	6
2022.10.21	03:00:00	3653.2	3659.8	3646.9	3657.2	2261	0	6
2022.10.21	04:00:00	3657.2	3660.3	3652.2	3655.4	3067	0	6
2022.10.21	05:00:00	3655.4	3664.9	3654.7	3663.7	1917	0	6
2022.10.21	06:00:00	3663.7	3667.4	3654.6	3656.7	1600	0	6
2022.10.21	07:00:00	3656.7	3658.7	3652.7	3656.4	1300	0	6
2022.10.21	08:00:00	3656.4	3657.2	3651.4	3653.4	1793	0	6
2022.10.21	09:00:00	3653.4	3663.2	3650.7	3659.3	2732	0	6
2022.10.21	10:00:00	3659.4	3670.8	3650.4	3653.2	5583	0	6
2022.10.21	11:00:00	3653.2	3653.4	3642.2	3643.7	3849	0	6
2022.10.21	12:00:00	3643.7	3649.2	3638.8	3647.7	3841	0	6
2022.10.21	13:00:00	3647.7	3652.4	3642.4	3650.7	3073	0	6
2022.10.21	14:00:00	3650.7	3656.4	3644.2	3644.9	3658	0	6
2022.10.21	15:00:00	3644.9	3649.1	3633.4	3647.4	4766	0	6
2022.10.21	16:00:00	3647.4	3702.8	3646.9	3702.7	14030	0	1
2022.10.21	17:00:00	3702.4	3718.2	3674.4	3679.4	12147	0	6
2022.10.21	18:00:00	3679.4	3711.7	3669.9	3710.2	11435	0	6
2022.10.21	19:00:00	3710.5	3731.0	3704.5	3724.7	8433	0	6
2022.10.21	20:00:00	3725.0	3738.4	3718.7	3737.9	4587	0	6
2022.10.21	21:00:00	3737.9	3745.7	3732.6	3741.0	4484	0	6
2022.10.21	22:00:00	3741.0	3760.5	3739.7	3755.0	4056	0	6
2022.10.21	23:00:00	3755.2	3755.7	3755.2	3755.5	3	0	7
2022.10.24	01:00:00	3791.4	3791.5	3783.7	3786.2	1475	0	6
2022.10.24	02:00:00	3785.7	3793.5	3778.5	3778.5	4493	0	6
2022.10.24	03:00:00	3778.5	3785.0	3773.7	3775.9	4284	0	6
2022.10.24	04:00:00	3775.7	3778.2	3766.0	3771.0	4663	0	6
2022.10.24	05:00:00	3771.0	3771.2	3764.5	3767.2	3349	0	6
2022.10.24	06:00:00	3767.4	3768.5	3755.5	3758.7	2511	0	6
2022.10.24	07:00:00	3758.7	3776.9	3755.5	3771.5	2050	0	6
2022.10.24	08:00:00	3771.5	3772.6	3754.2	3757.5	3350	0	6
2022.10.24	09:00:00	3757.5	3768.9	3754.2	3758.1	4901	0	6
2022.10.24	10:00:00	3758.3	3772.1	3739.4	3746.6	8262	0	6
2022.10.24	11:00:00	3746.8	3749.3	3728.8	3741.1	6346	0	6
2022.10.24	12:00:00	3741.1	3759.6	3733.6	3757.9	3894	0	6
2022.10.24	13:00:00	3757.9	3773.4	3752.5	3773.1	4822	0	6
2022.10.24	14:00:00	3772.6	3794.1	3765.1	3783.6	5734	0	6
2022.10.24	15:00:00	3783.6	3786.8	3767.9	3784.8	5281	0	6
2022.10.24	16:00:00	3784.8	3800.5	3763.9	3789.6	9952	0	6
2022.10.24	17:00:00	3790.0	3790.1	3743.9	3779.1	12405	0	6
2022.10.24	18:00:00	3779.1	3795.1	3767.5	3794.0	9057	0	6
2022.10.24	19:00:00	3794.1	3800.1	3787.6	3790.1	5814	0	6
2022.10.24	20:00:00	3790.1	3791.1	3779.4	3784.6	4454	0	6
2022.10.24	21:00:00	3784.6	3808.4	3783.6	3806.9	3338	0	6
2022.10.24	22:00:00	3806.9	3813.9	3794.6	3801.6	3981	0	6
2022.10.25	01:00:00	3799.4	3806.2	3798.4	3806.2	564	0	6
2022.10.25	02:00:00	3805.9	3808.2	3800.2	3801.9	1070	0	6
2022.10.25	03:00:00	3801.9	3808.9	3795.7	3805.1	2715	0	6
2022.10.25	04:00:00	3805.1	3806.4	3787.7	3795.9	5204	0	0
2022.10.25	05:00:00	3795.9	3797.2	3790.9	3796.9	2711	0	6
2022.10.25	06:00:00	3797.1	3805.9	3794.9	3802.3	2558	0	6
2022.10.25	07:00:00	3802.4	3807.6	3801.4	3804.3	864	0	6
2022.10.25	08:00:00	3804.2	3805.7	3797.7	3801.7	2112	0	6
2022.10.25	09:00:00	3801.7	3810.4	3801.2	3804.9	2977	0	6
2022.10.25	10:00:00	3804.9	3809.4	3796.7	3801.9	6089	0	6
2022.10.25	11:00:00	3801.9	3806.2	3793.7	3795.2	3293	0	6
2022.10.25	12:00:00	3795.2	3795.2	3782.9	3786.4	2406	0	6
2022.10.25	13:00:00	3786.4	3792.2	3782.4	3791.9	2652	0	6
2022.10.25	14:00:00	3792.1	3797.2	3787.7	3788.4	2073	0	6
2022.10.25	15:00:00	3788.4	3791.6	3782.9	3791.2	3105	0	6
2022.10.25	16:00:00	3791.2	3839.4	3791.1	3837.2	6167	0	6
2022.10.25	17:00:00	3837.2	3843.4	3826.4	3835.7	7311	0	6
2022.10.25	18:00:00	3835.7	3852.4	3833.9	3848.4	3840	0	6
2022.10.25	19:00:00	3848.4	3855.7	3843.2	3844.2	2727	0	6
